"","Geo_FIPS","X","fips10","incpc.0","dpov.0","npov.0","pop.0","incpc.1","dpov.1","npov.1","pop.1","incpc.2","dpov.2","npov.2","pop.2","incpc.3","dpov.3","npov.3","pop.3","incpc.4","dpov.4","npov.4","pop.4","trtid10","trctpop7","tractid","state","county","tract","placefp10","cbsa10","metdiv10","ccflag10","pop70","asian70","pop80","nhwht80","nhblk80","asian80","hisp80","pop90","nhwht90","nhblk90","asian90","hisp90","pop00","nhwht00","nhblk00","asian00","hisp00","pop10","nhwht10","nhblk10","asian10","hisp10","nhwht70","nhblk70","hisp70","wbha70","wbha80","wbha90","wbha00","wbha10","pw70","pb70","ph70","pa70","pw80","pb80","ph80","pa80","pw90","pb90","ph90","pa90","pw00","pb00","ph00","pa00","pw10","pb10","ph10","pa10","trtid10str"
"252","24031701005",22297,24031701005,6904.79440355301,2483.09935906283,1,54,11378.770844146,2103.75737438882,2,46,24578.1906807601,1878.57431585904,1,42,39881.5882748683,2477.02682457666,2,54,54521,3052,0,62,2.403e+10,2470.198265,2.403e+10,"MD","Montgomery County","Census Tract 7010.05",67675,47900,13644,1,2409.207,0,2303.517,43,1,1,1,2126.424,38,2,1,1,2693.906,44,3,4,3,3337,44,5,13,5,46,1,0,2333.955,2293.631,2112.425,2666.894,3318,0.9764543,0.0119968,0.0081515,0.0033974,0.9315453,0.0318289,0.0155162,0.0211094,0.8974632,0.0483496,0.0266422,0.027545,0.8186492,0.0518428,0.0469413,0.0825666,0.6597348,0.0759494,0.0738397,0.1904762,"24031701005"
"253","24031701006",22298,24031701006,7220.46435546875,824.973557392644,1,16,NA,NA,NA,106,25322.4934311539,5171.5654723718,1,113,38989.487585187,5232.48950916529,4,113,48215,5384,3,117,2.403e+10,824.9735321,2.403e+10,"MD","Montgomery County","Census Tract 7010.06",67675,47900,13644,1,829.9673,0,5298.408,92,2,5,6,5655.963,92,2,13,6,5626,85,3,17,6,5549,75,3,25,8,16,0,0,781.9951,5271.441,5641.98,5582.055,5521,0.9948912,0,0,0.0051088,0.873437,0.0204623,0.0551345,0.0509663,0.8183749,0.0201806,0.0499203,0.1115242,0.7616747,0.0307747,0.0526033,0.1549472,0.6754211,0.0313349,0.0681036,0.2251404,"24031701006"
"254","24031701007",22299,24031701007,18.2524991035461,7.02212441129008,0,0,14.5920517433891,5.39580979493267,0,0,61.9391755620563,11.1282949962952,0,0,93.9908978072926,11.3540635933168,0,0,62697,3143,2,63,2.403e+10,7.014642171,2.403e+10,"MD","Montgomery County","Census Tract 7010.07",67675,47900,13644,1,6.91704,0,12.05136,0,0,0,0,11.86789,0,0,0,0,11.97494,0,0,0,0,3158,34,6,18,5,0,0,0,6.110263,11.96964,11.83622,11.87722,3143,0.9819544,0,0.0076305,0.0104152,0.8814711,0.0283587,0.0445726,0.0455976,0.8212405,0.0331065,0.0583281,0.087325,0.760494,0.0528683,0.0584252,0.1282126,0.5434299,0.0979955,0.0776328,0.2809418,"24031701007"
"255","24031701101",22300,24031701101,5958.52079391479,6295.13888113358,6,117,11162.1317617971,4904.73967070098,3,98,19971.2507350848,4473.59275864979,1,89,26141.8570502941,4299.7651309534,3,87,40187,4259,5,86,2.403e+10,6295.138878,2.403e+10,"MD","Montgomery County","Census Tract 7011.01",67675,47900,13644,1,6370.141,0,4903.636,89,3,2,3,4423.624,71,4,6,7,4332.708,56,6,9,15,4636,45,6,11,29,123,1,4,6368.976,4852.644,4412.62,4272.705,4585,0.9627922,0.0059664,0.0277879,0.0034535,0.9136367,0.0350535,0.0263753,0.0249345,0.8021591,0.0446582,0.0829397,0.0702429,0.6543148,0.0700063,0.1736398,0.1020392,0.495747,0.0689204,0.3123228,0.1230098,"24031701101"
"256","24031701102",22301,24031701102,5146.89908599854,7781.64307250123,4,146,8500.77586378898,5572.41367544226,3,112,17389.1077251692,5570.7141539343,7,112,23312.9152366519,5627.97953724861,9,114,34948,5623,6,112,2.403e+10,8047.970738,2.403e+10,"MD","Montgomery County","Census Tract 7011.02",67675,47900,13644,1,7777.031,1,5619.723,100,4,3,5,5576.714,84,7,7,13,5687.979,67,8,12,25,6306,53,12,19,41,148,2,5,7760.818,5586.464,5556.715,5606.979,6227,0.9502864,0.0110813,0.0332438,0.0053885,0.891911,0.039964,0.0402988,0.0278264,0.7586827,0.0662228,0.11535,0.0597445,0.5972891,0.0704477,0.2225789,0.1096843,0.4260479,0.0945881,0.3280874,0.1512767,"24031701102"
"257","24031701201",22302,24031701201,6302.78863310814,6733.44382708669,3,141,10721.4811347717,5570.52327591046,4,112,21401.7015315115,5001.73112388946,3,101,26035.4715725174,5876.53747728909,12,118,34926,5319,4,107,2.403e+10,6326.128354,2.403e+10,"MD","Montgomery County","Census Tract 7012.01",56337,47900,13644,0,6735.102,1,5544.43,92,3,8,6,5047.426,75,4,10,10,5888.545,63,7,20,25,6012,53,9,22,34,126,1,4,6592.594,5454.66,5025.647,5790.557,5906,0.954556,0.0047022,0.0315484,0.0091934,0.8413387,0.0307759,0.0537697,0.0741157,0.7505888,0.0445897,0.1009298,0.1038917,0.5447585,0.0637553,0.2179555,0.1735307,0.4497122,0.0741619,0.2915679,0.1845581,"24031701201"
"258","24031701202",22303,24031701202,7111.62158203125,3568.99997257791,2,74,12274.9999056861,2927.99997750297,2,59,28974.9997773732,2655.99997959286,2,53,41786,2610,1,52,55654,2615,2,52,2.403e+10,3569,2.403e+10,"MD","Montgomery County","Census Tract 7012.02",56337,47900,13644,0,3677,1,2880,52,1,2,3,2656,47,0,2,3,2610,45,1,2,3,2726,45,1,4,5,70,0,2,3629,2850,2647,2577,2710,0.9655553,0.00496,0.0214935,0.0079912,0.9087719,0.0098246,0.0445614,0.0368421,0.8953533,0.0060446,0.0604458,0.0381564,0.8773768,0.0143578,0.0613116,0.0469538,0.8265682,0.0199262,0.0833948,0.0701107,"24031701202"
"259","24031701205",22304,24031701205,10459.5140075684,6384.45609976317,1,125,17695.8761610597,6219.82016739272,1,125,41079.8448033705,5725.30592789114,1,115,67964.8888233304,5578.34933638573,2,112,72908,6333,4,129,2.403e+10,6101.194624,2.403e+10,"MD","Montgomery County","Census Tract 7012.05",56337,47900,13644,0,6444.593,1,6232.954,114,2,4,4,5738.302,103,1,6,4,5585.347,97,2,7,4,6370,100,4,13,9,124,1,3,6421.232,6200.851,5725.306,5524.366,6341,0.963055,0.004672,0.0247543,0.0075187,0.9214012,0.012762,0.0299583,0.0358786,0.9016938,0.0129213,0.0324777,0.0529073,0.8818313,0.0152009,0.0407166,0.0622512,0.7908847,0.035168,0.0719129,0.1020344,"24031701205"
"260","24031701206",22305,24031701206,8455.18184757233,6707.24056251983,1,131,12850.5535969864,7113.20421394561,3,142,31063.6659293377,6480.45092593691,3,130,42648,6324,7,127,58126,6339,3,127,2.403e+10,6697,2.403e+10,"MD","Montgomery County","Census Tract 7012.06",63300,47900,13644,0,6722.181,1,7098.299,121,3,8,8,6480.451,99,4,15,11,6326,94,4,19,10,6366,85,5,26,11,124,1,7,6654.099,7045.193,6459.413,6290,6337,0.9328085,0.0072136,0.0495935,0.0103844,0.8613195,0.020029,0.0591176,0.0595338,0.7696586,0.0286384,0.0818337,0.1198694,0.7446741,0.0297297,0.0772655,0.1483307,0.6716112,0.0367682,0.0871075,0.2045132,"24031701206"
"261","24031701210",22306,24031701210,1966.64685058594,660.539851049174,0,13,13917.2102364978,4968.39588438651,3,99,32483.3211728895,4401.16904914887,1,88,54281.7426313162,3898.82447934151,2,78,62912,4023,1,80,2.403e+10,2118.498929,2.403e+10,"MD","Montgomery County","Census Tract 7012.10",63300,47900,13644,0,647.0686,0,5016.566,87,2,6,5,4414.932,74,2,8,4,3898.824,63,2,9,4,3948,59,3,12,5,12,0,1,662.0756,4986.091,4409.034,3888.011,3923,0.9153033,0.0015104,0.0757257,0.0074606,0.8710567,0.017153,0.0498817,0.0619085,0.8376811,0.019621,0.0483835,0.0943144,0.8093553,0.0225032,0.0518331,0.1163085,0.7509559,0.0344124,0.0609228,0.1537089,"24031701210"
"262","24031701211",22307,24031701211,2609.63134384155,804.332553477067,1,15,4303.86849381341,1184.29979003032,1,24,22586.8137991733,2715.97761006573,4,54,31416.7415813208,3707.96950006485,6,74,51482,5589,3,112,2.403e+10,678.9944149,2.403e+10,"MD","Montgomery County","Census Tract 7012.11",67675,47900,13644,1,782.4217,0,1178.731,21,1,1,0,2699.978,36,5,10,3,3719.969,43,9,16,6,6651,63,18,36,15,14,1,0,783.1388,1171.749,2683.978,3670.97,6588,0.9181004,0.0600149,0.0178766,0.0040081,0.8895236,0.0540501,0.0189944,0.0374319,0.6777199,0.0879285,0.0529061,0.1814456,0.5818578,0.12231,0.0762735,0.2195587,0.4754098,0.1328172,0.1153613,0.2764117,"24031701211"
"263","24031701212",22308,24031701212,3465.71548538085,867.251121919621,1,16,5818.18002043198,1448.00132325461,0,29,23610.7417237072,2856.76470210853,2,57,36988.351871525,2800.87639013079,2,56,50853,2743,1,55,2.403e+10,722.0691318,2.403e+10,"MD","Montgomery County","Census Tract 7012.12",65312,47900,13644,0,835.1815,0,1441.148,26,1,1,0,2858.773,49,2,4,2,2800.879,44,3,6,3,2714,37,4,8,5,16,1,0,835.1248,1434.308,2848.775,2774.878,2687,0.936387,0.0431073,0.0167622,0.0037435,0.9144731,0.0307961,0.017269,0.0374618,0.8666142,0.0344001,0.0266768,0.072309,0.7841373,0.0605456,0.0533325,0.1019846,0.6803126,0.0755489,0.0967622,0.1473763,"24031701212"
"264","24031701213",22309,24031701213,4370.13037109375,2141.05411847522,1,41,8426.35996982499,2075.92880448075,2,42,17692.6938800021,4921.95256276475,3,99,56623,5019,3,101,67156,5039,4,101,2.403e+10,1868,2.403e+10,"MD","Montgomery County","Census Tract 7012.13",56337,47900,13644,0,2132.973,0,2154.365,40,1,1,1,4948.098,83,3,7,5,5030,81,3,10,5,5458,80,6,14,9,41,0,0,2103.49,2143.906,4939.066,4991,5427,0.9788494,0.0052294,0.0066556,0.0092656,0.932816,0.0148559,0.0259424,0.0263858,0.8438883,0.0342637,0.0479307,0.0739172,0.8130635,0.0308555,0.0532959,0.102785,0.7341073,0.0550949,0.0792335,0.1315644,"24031701213"
"265","24031701214",22310,24031701214,2897.5966796875,1419.61688464494,1,27,5587.062366167,1376.43582043616,1,28,11731.0659035524,3263.47984538492,2,66,41716.7846975327,1817.76175403595,1,36,55046,2454,1,49,2.403e+10,854.5374784,2.403e+10,"MD","Montgomery County","Census Tract 7012.14",56337,47900,13644,0,1414.259,0,1428.442,27,0,1,1,3280.815,55,2,5,3,1817.762,29,1,4,2,2793,38,5,7,6,27,0,0,1388.906,1421.508,3274.827,1784.857,2761,0.9813482,0.0050399,0.0043075,0.0093043,0.9328158,0.0148559,0.0259423,0.0263858,0.8438883,0.0342637,0.0479307,0.0739172,0.8027933,0.0284916,0.0675978,0.1011173,0.6809127,0.0818544,0.1104672,0.1267657,"24031701214"
"266","24031701215",22311,24031701215,1916.71520996094,939.054574564166,1,18,3695.75519287842,910.490969609616,1,19,7759.91834163048,2158.74135547011,1,43,50184.1869106293,3993.21916007996,4,80,59917,4036,4,81,2.403e+10,1778.6522,2.403e+10,"MD","Montgomery County","Census Tract 7012.15",56337,47900,13644,0,935.5102,0,944.8924,18,0,0,0,2170.208,37,1,3,2,3993.219,56,5,12,6,4393,59,7,14,7,18,0,0,929.5457,940.3055,2166.247,3945.229,4368,0.9714423,0.005379,0.0139826,0.0091961,0.932816,0.0148559,0.0259423,0.0263858,0.8438883,0.0342637,0.0479307,0.0739172,0.715408,0.0610745,0.0719716,0.1515459,0.6733059,0.0821886,0.0837912,0.1607143,"24031701215"
"267","24031701216",22312,24031701216,2094.86663818359,1756.95544362529,1,38,3052.87962331199,1474.48589173507,3,31,5214.45465412315,1701.75716783568,4,38,10372.3612186313,2213.43057850003,5,49,63393,3351,3,71,2.403e+10,1854.055575,2.403e+10,"MD","Montgomery County","Census Tract 7012.16",56337,47900,13644,0,1761.995,1,1552.374,25,2,2,2,1891.92,25,2,4,6,2438,29,5,9,6,4157,45,9,21,7,32,1,1,1728.068,1515.866,1876.196,2397.75,4138,0.9212602,0.0185178,0.0415927,0.0186293,0.8176626,0.0607878,0.0594156,0.0621339,0.6756837,0.0619863,0.1489548,0.1133752,0.5964562,0.0952571,0.118705,0.1895817,0.5490575,0.1089898,0.0836153,0.2583373,"24031701216"
"268","24031701218",22313,24031701218,2018.39265823364,1692.81712834429,1,36,2941.43311138969,1420.65923304283,3,30,5024.09903762866,1639.63388624742,4,37,9993.71425747871,2132.62845981121,4,47,39499,1927,2,50,2.403e+10,1786.372576,2.403e+10,"MD","Montgomery County","Census Tract 7012.18",56337,47900,13644,0,1697.672,1,1495.704,24,2,2,2,1822.854,24,2,4,5,2349,28,4,9,5,2737,33,7,10,4,31,1,1,1665.269,1460.529,1807.705,2310.219,2719,0.9211727,0.0186156,0.0415856,0.0186261,0.8176626,0.0607879,0.0594156,0.0621339,0.6756837,0.0619863,0.1489548,0.1133752,0.5964562,0.0952571,0.118705,0.1895817,0.6123575,0.1213681,0.0801765,0.1860978,"24031701218"
"269","24031701219",22314,24031701219,2444.58378982544,2050.26167951798,1,44,3562.52751119441,1720.6366455011,3,36,6084.95599346171,1985.84860061065,5,45,12103.92452389,2582.94096168876,5,57,32266,3081,7,62,2.403e+10,2163.571849,2.403e+10,"MD","Montgomery County","Census Tract 7012.19",56337,47900,13644,0,2056.142,1,1811.527,29,2,2,2,2207.757,30,3,5,7,2845,33,5,11,7,3121,15,9,18,20,37,1,2,2016.441,1768.925,2189.408,2798.031,3100,0.9214256,0.0183492,0.041595,0.0186303,0.8176625,0.0607878,0.0594156,0.0621339,0.6756837,0.0619863,0.1489548,0.1133752,0.5964562,0.0952571,0.118705,0.1895817,0.2412903,0.1470968,0.3196774,0.2919355,"24031701219"
"270","24031701220",22315,24031701220,3890.958984375,1306.86072420846,1,25,NA,NA,NA,21,20487.636343312,968.885353652751,0,19,25905.4488857985,3798.97458159924,2,76,67703,4155,3,83,2.403e+10,453.0675853,2.403e+10,"MD","Montgomery County","Census Tract 7012.20",78650,47900,13644,0,1280.208,0,987.8831,18,0,1,0,944.1307,17,0,2,0,3798.975,46,4,23,2,3973,43,4,29,3,25,0,0,1254.135,985.5803,944.1307,3780.552,3939,0.9823503,0.0015947,0.0082626,0.0077923,0.9246495,0.0251168,0.0181075,0.0321262,0.8847561,0.0128049,0.020122,0.0823171,0.6147404,0.0523831,0.0322826,0.3005939,0.5404925,0.0538208,0.0373191,0.3683676,"24031701220"
"271","24031701221",22316,24031701221,2838.09399414063,953.233790102983,1,18,NA,NA,NA,15,14943.8321008656,706.712077828393,0,14,18895.6245806217,2770.99994683266,1,55,54847,4562,6,91,2.403e+10,330.4708226,2.403e+10,"MD","Montgomery County","Census Tract 7012.21",56875,47900,13644,0,933.7933,0,720.5692,13,0,0,0,688.6559,12,0,1,0,2771,34,3,17,2,4553,46,7,33,4,18,0,0,915.6866,718.8895,688.6559,2757.563,4529,0.981777,0.0021842,0.0082544,0.0077845,0.9246495,0.0251168,0.0181075,0.0321262,0.8847561,0.0128049,0.020122,0.0823171,0.6147403,0.0523831,0.0322826,0.3005939,0.510488,0.0805917,0.0437183,0.365202,"24031701221"
"272","24031701303",22317,24031701303,8911.6806640625,3218.75123278585,2,67,13386.8063694,4028.43710190279,0,81,30711.0851319502,4087.4142207644,1,82,46991.7700946331,3756.54269337654,1,75,51648,3790,1,76,2.403e+10,3218.751323,2.403e+10,"MD","Montgomery County","Census Tract 7013.03",2825,47900,13644,0,3142.781,2,4023.439,72,2,5,1,4071.42,70,3,7,2,3756.543,63,4,7,1,3709,58,4,8,4,60,1,3,3283.901,4000.448,4062.424,3734.551,3689,0.9098933,0.0127897,0.0532696,0.0240474,0.8943028,0.0292354,0.0164918,0.05997,0.8604823,0.0332185,0.0189469,0.0873524,0.8404711,0.0479122,0.018469,0.0931478,0.7872052,0.0515045,0.0542152,0.1070751,"24031701303"
"273","24031701304",22318,24031701304,2111.62890815735,1031.49494627236,1,20,10000.4398253589,6896.14513291896,2,138,24032.998498468,6858.67920519782,0,138,32606,6135,4,123,42309,6374,2,127,2.403e+10,952,2.403e+10,"MD","Montgomery County","Census Tract 7013.04",58900,47900,13644,0,1011.546,0,6917.624,123,6,6,3,6890.084,120,7,6,4,6146,105,7,6,4,6038,96,9,6,8,18,1,0,994.3345,6875.583,6868.037,6103,5993,0.9222249,0.0683874,0.0040228,0.0053648,0.8925992,0.0417675,0.0247516,0.0408817,0.8753712,0.0530233,0.0307755,0.0408301,0.8613796,0.056038,0.0365394,0.0460429,0.8024362,0.0770899,0.0672451,0.0532288,"24031701304"
"274","24031701306",22319,24031701306,1424.77648925781,690.09211736369,1,14,11455.612294976,2388.50216204377,1,48,26860.4014589653,2548.46882002912,0,51,37047.2785592079,2942.38674402237,1,59,44677,3237,0,65,2.403e+10,349.9270678,2.403e+10,"MD","Montgomery County","Census Tract 7013.06",58900,47900,13644,0,676.286,0,2326.515,44,1,0,1,2529.473,46,2,1,1,2957.384,49,3,4,2,3064,47,4,5,4,12,1,0,669.6107,2322.516,2523.474,2939.387,3047,0.9274046,0.0657098,0.0014931,0.0053924,0.9410245,0.0271201,0.0215239,0.0103315,0.9045166,0.0467512,0.0217908,0.0269414,0.8316327,0.0585034,0.0377551,0.0721088,0.7778143,0.0639974,0.0715458,0.0866426,"24031701306"
"275","24031701307",22320,24031701307,1054.66517852985,1093.35953334016,2,23,10927.9606384508,1340.34890178117,1,27,30048.0983870243,1957.67062543701,1,40,45533.60412678,2665.75500428796,1,54,61335,3623,1,72,2.403e+10,1440.408856,2.403e+10,"MD","Montgomery County","Census Tract 7013.07",58900,47900,13644,0,1117.363,0,1373.659,23,2,1,1,2027.448,34,2,4,1,2683.853,40,5,6,2,3576,46,10,12,4,18,4,0,1113.574,1347.62,2024.413,2642.73,3546,0.8216785,0.1706218,0.006323,0.0013767,0.870021,0.0861509,0.0245284,0.0192997,0.83748,0.0450178,0.0287693,0.0887329,0.7652609,0.0896663,0.0377369,0.1073358,0.643542,0.1345178,0.0595037,0.1624365,"24031701307"
"276","24031701308",22321,24031701308,927.067629426718,960.98620915565,1,21,11397.3294916372,1000.63196884012,0,20,34817.0086052848,1764.87351862221,0,35,51967.3588532863,2348.52315052009,1,47,68312,3042,3,61,2.403e+10,1214.479628,2.403e+10,"MD","Montgomery County","Census Tract 7013.08",58900,47900,13644,0,982.0862,0,1047.273,18,3,0,0,1735.103,29,3,2,1,2362.426,35,6,5,2,3023,38,7,12,4,16,3,0,983.3055,1041.318,1730.141,2344.551,3014,0.8227351,0.1698353,0.0060594,0.0013702,0.8417816,0.1505853,0.0066779,0.0009551,0.8353583,0.0923594,0.0195089,0.0527733,0.7369759,0.1190173,0.0436256,0.1003812,0.6277372,0.1171201,0.0620438,0.1930989,"24031701308"
"277","24031701312",22322,24031701312,1169.16235351563,566.285120936416,1,11,3850.088822535,1392.19505302719,1,29,13106.6055591002,5807.22342643218,1,116,32935,6192,5,124,47783,5944,3,119,2.403e+10,823,2.403e+10,"MD","Montgomery County","Census Tract 7013.12",58900,47900,13644,0,554.9559,0,1460.429,26,1,1,1,5814.397,97,8,7,4,6192,96,10,10,7,6080,85,13,12,10,10,1,0,529.963,1455.66,5795.865,6154,6035,0.920819,0.0679293,0.0056608,0.005591,0.9034778,0.0357863,0.0274698,0.0332661,0.8347601,0.0687983,0.0383703,0.0580712,0.780468,0.0817355,0.0532987,0.0844979,0.702237,0.1108534,0.0864954,0.1004143,"24031701312"
"278","24031701313",22323,24031701313,786.547302246094,380.965085415232,0,8,2590.12555566645,936.591375298158,1,19,8817.39468198344,3906.7766803862,1,78,34486,3956,2,79,44236,3873,2,77,2.403e+10,524,2.403e+10,"MD","Montgomery County","Census Tract 7013.13",58900,47900,13644,0,373.3434,0,982.4955,18,1,1,1,3911.603,65,5,5,3,3956,58,8,7,5,3769,47,9,9,10,7,0,0,356.9933,979.287,3899.135,3918,3754,0.9215858,0.0672281,0.0056023,0.0055837,0.9034778,0.0357863,0.0274698,0.0332661,0.8347602,0.0687983,0.0383703,0.0580712,0.7424706,0.1023481,0.0607453,0.0944359,0.6204049,0.1238679,0.1366542,0.119073,"24031701313"
"279","24031701314",22324,24031701314,485.766204833984,235.281417649578,0,5,1599.6436378405,578.432358799876,0,12,9238.5569898372,1668.56365934788,1,34,13234.5440200567,2937.89755618572,1,60,36757,2831,1,57,2.403e+10,236.7045164,2.403e+10,"MD","Montgomery County","Census Tract 7013.14",58900,47900,13644,0,230.5743,0,606.7824,11,0,0,0,1699.587,27,3,2,2,2988,41,8,6,4,2854,33,8,8,8,4,0,0,220.0201,604.8009,1695.267,2963.54,2836,0.922643,0.0681756,0.0035861,0.0055953,0.9034779,0.0357863,0.0274698,0.0332661,0.7982395,0.0931202,0.0484132,0.060227,0.6894303,0.140442,0.0611022,0.1090256,0.5853314,0.1459803,0.1364598,0.1322285,"24031701314"
"280","24031701315",22325,24031701315,775.34041325748,391.984772959507,0,8,2533.45841287983,918.308084075854,1,19,14380.660137392,2596.04432396624,2,54,20594.5273187174,4569.1306874333,2,93,47704,4144,2,84,2.403e+10,389.8773545,2.403e+10,"MD","Montgomery County","Census Tract 7013.15",58900,47900,13644,0,385.438,0,962.7205,17,1,1,1,2646.324,42,5,3,3,4646.55,64,13,10,6,4566,56,15,13,7,7,1,0,367.2775,959.6025,2639.604,4608.614,4549,0.9148395,0.0762366,0.0036627,0.0052612,0.9018076,0.0389239,0.0269268,0.0323416,0.7990227,0.0933363,0.0479789,0.0596622,0.6905963,0.1400711,0.0608327,0.1084999,0.6124423,0.1626731,0.0811167,0.1437679,"24031701315"
"281","24031701316",22326,24031701316,2408.44256848097,2489.53305259677,3,53,6341.46987362457,2470.65126306783,4,51,16431.9494782438,2868.98968303598,2,59,23036.3325451782,4905.60255432432,3,99,50647,5667,3,120,2.403e+10,2144.368318,2.403e+10,"MD","Montgomery County","Census Tract 7013.16",2762,47900,13644,0,2543.917,0,2543.838,43,7,0,1,3084.202,52,7,1,1,4948.892,76,11,7,4,6317,85,20,13,8,41,9,0,2494.298,2537.598,3076.797,4916.43,6278,0.8210728,0.173195,0.0043373,0.0013949,0.8526755,0.1312245,0.0109559,0.0051441,0.8522807,0.1080305,0.0184389,0.0212499,0.7773488,0.1124808,0.0407777,0.0693926,0.6790379,0.1564192,0.0632367,0.1013061,"24031701316"
"282","24031701317",22327,24031701317,1792.59926891327,1852.56905814048,3,40,4718.87344723504,1838.80625922514,3,38,12228.692926875,2134.75794536418,2,44,17147.2385513347,3649.93896343303,2,74,66736,4030,0,81,2.403e+10,1595.332902,2.403e+10,"MD","Montgomery County","Census Tract 7013.17",99999,47900,13644,0,1893.024,0,1893.24,32,5,0,0,2294.838,39,5,1,1,3682.128,57,8,5,3,4458,63,9,12,5,30,6,0,1856.635,1888.592,2289.327,3657.973,4433,0.8208397,0.173432,0.0043343,0.001394,0.8526837,0.1312116,0.0109552,0.0051494,0.8523131,0.1080082,0.0184359,0.0212429,0.7773857,0.1124569,0.0407727,0.0693847,0.7148658,0.0997067,0.0552673,0.1301602,"24031701317"
"283","24031701407",22328,24031701407,2902.31014744309,3277.60556431784,3,73,10941.262035902,3236.21783617662,2,65,26771.4466342183,5580.84435131243,2,112,36917.9801956415,5603.99699378014,2,113,51324,5652,0,113,2.403e+10,2213.998812,2.403e+10,"MD","Montgomery County","Census Tract 7014.07",18150,47900,13644,0,3289.63,1,3236.218,50,9,5,1,5599.625,71,21,16,4,5626.997,64,22,21,4,5674,53,29,19,12,54,10,1,3225.365,3217.437,5590.729,5556.997,5626,0.8293635,0.1519208,0.0102314,0.0084844,0.7729647,0.1336406,0.0211982,0.0721966,0.6389675,0.1868812,0.0334158,0.1407355,0.5783696,0.2004679,0.0363505,0.1848119,0.4715606,0.2545325,0.103626,0.1702808,"24031701407"
